Signe,,,,,,,Informations,,,,,Validation,,,,,,Traitement vidéo,,,,,,
Domaine,Sous-domaine,Mot,N°ID,N° Signe,Définition,Explication,Date,Nom,Prénom,Origine,Version,Format,Clarté,Total,Remarques,,,Téléchargé,Monté,Miniature,YouTube,Site Web,Lien YouTube,
Santé,Anatomie,Cervelet,138,1,non,non,13/05/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/KsnIcCI2vr4,
Santé,Anatomie,Tronc cérébral,139,1,non,non,13/05/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/ki1fqoQFqJ8,
Santé,Anatomie,Moelle épinière,140,1,non,non,13/05/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/XbBT6rpBF5I,
Sciences de la Vie,Microbiologie,Coque,141,1,non,non,13/05/2018,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/Pw_QcNHR_Zw,
Sciences de la Vie,Microbiologie,Streptocoque,142,1,non,non,13/05/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/IS6mNeam2Zc,
Sciences de la Vie,Microbiologie,Staphylocoque,143,2,non,non,13/05/2018,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/NpuyxFM73z0,
Sciences de la Vie,Cellulaire,Appareil de Golgi,144,1,non,non,13/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/SnWYgiPnj7M,
Sciences de la Vie,Cellulaire,Reticulum endoplasmique,145,1,non,non,13/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/C95_qqQNp3U,
Sciences de la Vie,Génétique,Gène,146,1,non,non,13/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/aC_v22LLtV4,
Sciences de la Vie,Génétique,Génétique,147,1,non,non,13/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/DCU4HiCZSos,
Sciences de la Vie,Génétique,Génétique,148,2,non,non,13/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/veX3vo9EbbI,
Informatique,Algorithmique,Algorithme,149,1,non,non,13/10/2018,,,Séminaire,mp4,0,1,1,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/-VrLXuTgJoM,
Mathématiques,Analyse,Asymptote,150,1,non,non,13/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/0Nx7oHeYrL4,
Mathématiques,Analyse,Conjugué d'un nombre complexe,151,1,non,non,13/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/diJkZSmVXwg,
Mathématiques,Analyse,fonction composée,152,1,non,oui,13/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/03BJizsgkeo,
Santé,Anatomie,Corps calleux,153,1,non,non,13/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/8bL3QTSAaiw,
Santé,Anatomie,Neurone,154,1,non,non,13/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/9J31bosJgrM,
Santé,Anatomie,Synapse,155,1,non,non,13/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/eX4fMs1ahiM,
Sciences de la Vie,Microbiologie,Moisissure,156,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,non,https://youtu.be/fJBX-wpxWFs,
Sciences de la Vie,Microbiologie,Virus,157,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/EpVk5_mgCvw,
Sciences de la Vie,Cellulaire,Métazoaire,158,1,oui,oui,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/jJ4_Z7nb7WI,
Sciences de la Vie,Cellulaire,Protozoaire,159,1,oui,oui,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/JI90hdjEhIA,
Sciences de la Vie,Cellulaire,Cellule procaryote,160,1,oui,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/_MkgFYeUsso,
Santé,Affections,Anémie,161,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/HNdv5LB9wsk,
Sciences de la Vie,Cellulaire,Adipocyte,162,1,non,oui,01/11/2024,,,Groupe de travail,mp4,1,1,2,,,,Oui,Oui,Oui,Oui,,https://youtu.be/atbbYkS4ykw,
Environnement,Ecologie,Ecologie,163,1,non,non,14/10/2018,,,Séminaire,mp4,0,1,1,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/r2BN9vLQSRM,
Mathématiques,Raisonnement,Contradiction,164,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/75VFsZ5i86c,
Mathématiques,Raisonnement,Raisonnement par récurrence,165,1,non,oui,14/10/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/3O251EvZmGk,
Chimie,Générale,Polaire,166,1,non,non,14/10/2018,,,Séminaire,mov,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/zSqIDxyuk-o,
Chimie,Générale,Précipité,167,1,non,oui,14/10/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/iVeT3L4uKuQ,
Sciences de la Vie,Cellulaire,Cytoplasme,168,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/2YHmuqrgaTc,
Sciences de la Vie,Cellulaire,Mitochondrie,169,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,à vérifier,https://youtu.be/3OMBmdVksNI,
Sciences de la Vie,Cellulaire,Organite,170,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/JZzuM0fwOok,
Sciences de la Vie,Génétique,Allèle ,171,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,5,,,,oui,oui,oui,oui,non,https://youtu.be/3X0m0Y2s1Iw,
Sciences de la Vie,Génétique,Centromère,172,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/nqrp868FQNo,
Sciences de la Vie,Microbiologie,Levure,173,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/s12NjmUFj9Y,
Sciences de la Vie,Microbiologie,Microorganisme,174,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/X5AQYgm8O6Y,
Sciences de la Vie,Microbiologie,Virus,175,2,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/TZ6yogHxJGA,
Sciences de la Vie,Microbiologie,Cytoplasme bactérien,176,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication + montage,,,oui,oui,oui,oui,oui,https://youtu.be/pFB9nvaZWtU,
Environnement,Ecologie,Ecosystème,177,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/PokmVHYsoJY,
Informatique,Programmation,Java ,178,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/uynVX_XKLBw,
Informatique,Programmation,C#,179,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/t6t6B5hS9g0,
Informatique,Programmation,C++,180,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/skc2Y6exPlI,
Informatique,Programmation,HTML,181,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/_NTThp5BigU,
Informatique,Programmation,Javascript,182,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/KM5rtNtmg2o,
Informatique,Programmation,Python,183,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/6X4f4Up3jwo,
Informatique,Logiciels,Back-end,184,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,refait à marseille parce que erreur de linguistique (inversé avec front-end)*,,,oui,oui,oui,oui,oui,https://youtu.be/ISE99xYPeUA,
Informatique,Logiciels,Front-end,185,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2, ,,,oui,oui,oui,oui,oui,https://youtu.be/DF11u7WePYU,
Informatique,Logiciels,Node.JS,186,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/rdxhHaZH54o,
Informatique,Programmation,CSS,187,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/momFu5TKFQ8,
Mathématiques,Géométrie,Trigonométrie,188,1,,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/Nd8XFuYkImc,
Chimie,Organique,Enantiomères Z/E,189,1,non,non,14/10/2018,,,Séminaire,mp4,0,1,1,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/tiFt5a6nvgU,
Chimie,Organique,Interactions de Van der Waals,190,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/dkeZICT80xY,
Chimie,Organique,Molécule chirale,191,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/t8RJNsOBkgI,
Chimie,Générale,Tableau périodique,192,2,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/pgWPmMk3jLc,
Chimie,Organique,Stéréoisomérie,193,1,non,oui,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/-TVo8wza7_U,
Chimie,Organique,Liaison covalente,194,1,oui,oui,14/10/2018,,,Séminaire,mp4,1,0,1,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/EnwX_REpMr4,
Chimie,Organique,Formule de Lewis,195,1,non,oui,14/10/2018,,,Séminaire,mp4,0,1,1,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/36n4drGLV54,
Physique,Quantique,Physique quantique,196,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/n3JtF5HR-qQ,
Physique,Quantique,Spin de l'électron ,197,1,non,oui,14/10/2018,,,Séminaire,mp4,1,1,2,Vidéo incomplète,,,oui,oui,oui,oui,oui,https://youtu.be/6m7mHuMUmSY,
Physique,Thermodynamique,Osmose,198,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/ZO8RvxVRMMc,
Physique,Thermodynamique,Pression osmotique,199,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/P5V_E6kZhNs,
Santé,Affections,Carence,200,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/0JMnUAbVCPI,
Santé,Affections,Syndrome,201,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication + Vidéo mal cadrée,,,oui,oui,oui,oui,oui,https://youtu.be/L2i_N-U516s,
Santé,Physiologie,Hémoglobine,202,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/QX6KLmvE270,
Santé,Physiologie,Neurotransmetteur,203,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/h2VfohIb7Jw,
Santé,Physiologie,Micronutriment,204,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/6ncNHeVDIww,
Santé,Physiologie,Nutriment,205,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/g8WZkCIddPw,
Sciences de la Vie,Cellulaire,Cellule eucaryote,206,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/k4XJgWvHhLM,
Sciences de la Vie,Cellulaire,Cellule eucaryote,207,2,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/y-OBVmiohwk,
Sciences de la Vie,Microbiologie,Gram+,208,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/uebkBDp3s4s,
Sciences de la Vie,Microbiologie,Gram-,209,2,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/QX20NiCbyNE,
Informatique,Matériel Informatique,Curseur,210,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,oui,https://youtu.be/N8nlD9Jfp9g,
Informatique,Matériel Informatique,Curseur,211,2,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/TpFTj1D37qw,
Santé,Physiologie,Nutrition,212,1,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/DptsZGqvJCw,
Santé,Physiologie,Nutrition,213,2,non,non,14/10/2018,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/-b6S6U7rc7Y,
Informatique,Logiciels,Safari,214,1,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/f_Iyuwysn9s,
Informatique,Logiciels,Chrome,215,1,oui,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication + son non coupé,,,oui,oui,oui,oui,oui,https://youtu.be/gh83ErSyxU8,
Informatique,Logiciels,Firefox,216,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication + son non coupé,,,oui,oui,oui,oui,oui,https://youtu.be/GK2gcO43f6s,
Environnement,Agronomie,Pesticides,217,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/d8ANWIDleE8,
Environnement,Agronomie,Pesticides,218,3,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/XBptvxmCEDU,
Environnement,Agronomie,Fongicide,219,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/zrVI6MrPB1w,
Environnement,Agronomie,Herbicide,220,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/O6v7WoRG98c,
Environnement,Ecologie,Déforestation,221,1,oui,oui,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/2ffhmRKQdW4,
Environnement,Agronomie,Insecticide,222,1,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/_P2Hg3YsiMU,
Environnement,Agronomie,Pesticides,223,2,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/2RRqA1pivwo,
Environnement,Géologie,Sédiment,224,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/wDlqulzt0-g,
Environnement,Ecologie,Déforestation,225,2,oui,oui,26/05/2019,,,Séminaire,mov,0,1,1,déf dans une vidéo séparée,,,oui,oui,oui,oui,non,https://youtu.be/Xy9EYxRFxFw,
Physique,Classique,Unité de mesure,226,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/ZUP8u8LTNxs,
Physique,Classique,Unité de mesure,227,2,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/l9kklvPVSN4,
Physique,Mécanique  ,Référentiel galiléen,228,1,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/geILoi--iK0,
Physique,Mécanique  ,Référentiel non galiléen,229,1,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/Q9Icv5ZVYGw,
Sciences de la Vie,Cellulaire,Secrétion,230,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,à vérifier,https://youtu.be/9qXf9Cvie50,
Sciences de la Vie,Botanique,Stomate,231,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,non,https://youtu.be/aQFpu9anqK4,
Sciences de la Vie,Cellulaire,Lysosome,232,1,oui,oui,26/05/2019,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/eW442Sy2nzs,
Environnement,Agronomie,Compost,233,1,oui,non,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/sqryV7cSW4g,
Environnement,Agronomie,Aquaculture,234,1,oui,oui,26/05/2019,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/kD-36TJB_G8,
Sciences de la Vie,Biologie Marine,Spiruline,235,1,non,oui,26/05/2019,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/QZ-prnAQhek,
Environnement,Ecologie,Proie,236,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/Od_hbg4c2CI,
Environnement,Ecologie,Pollinisation,237,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/HoLXQ7-Bh4A,
Environnement,Ecologie,Prédateur,238,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/s1xSzNsYuoA,
Sciences de la Vie,Biologie Marine,Saumon,239,1,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/YQwf7gJLZbI,
Sciences de la Vie,Biologie Marine,Salmonidé,240,1,oui,oui,26/05/2019,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/tKmqcrW1KEQ,
Environnement,Ingénierie environnementale,Recyclage,241,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/7nRSxNOl0-U,
Environnement,Ingénierie environnementale,Recyclage,242,2,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/33JYD5mp_lw,
Environnement,Ingénierie environnementale,Recyclage,243,3,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/npOrjz_yjn8,
Environnement,Ingénierie environnementale,Réemploi,244,1,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/6JBu8tabR3I,
Environnement,Ingénierie environnementale,Réutilisation,245,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/D72kLd_ZUXk,
Environnement,Géologie,Erosion,246,2,non,non,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/7lpCo0eg_vU,
Environnement,Géologie,Sédimentation,247,1,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/ZBwinAjAobM,
Informatique,Logiciels,Skype,248,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/YCBNmW1XWys,
Informatique,Logiciels,Chrome,249,2,oui,non,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/eUnikGhUSCY,
Informatique,Logiciels,Dropbox,250,1,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/ZzcryVB8udM,
Informatique,Logiciels,Opensource,251,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/LV3G65aqu5E,
Informatique,Logiciels,Outlook,252,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/3hePA-iFSLM,
Informatique,Logiciels,Safari,253,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/f_Iyuwysn9s,
Informatique,Matériel Informatique,Virtual Machine,254,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/dNnhbP_Ph90,
Informatique,Logiciels,VPN,255,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication + son non coupé,,,oui,oui,oui,oui,oui,https://youtu.be/2cvKIJZLddE,
Informatique,Logiciels,Google Drive,256,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication + son non coupé,,,oui,oui,oui,oui,oui,https://youtu.be/HDIMIhU_BDw,
Informatique,Logiciels,OSAI,257,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication,,,oui,oui,oui,oui,oui,https://youtu.be/WsZ2CUNIk3o,
Informatique,Matériel Informatique,CGU,258,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,vidéo introuvable,,,oui,oui,oui,oui,non,https://youtu.be/hgL-ZePH1EQ,
Informatique,Matériel Informatique,RGPD,259,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,non,https://youtu.be/eykYoT8yj30,
Informatique,Matériel Informatique,Bios,260,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/ydMqvM_ZGT8,
Informatique,Matériel Informatique,Boot,261,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/pZeJn9oh2fg,
Informatique,Algorithmique,IA,262,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,pas le bon signe ?,,,oui,oui,oui,oui,oui,https://youtu.be/rxLzKj6rlGA,
Informatique,Matériel Informatique,Mot-clés,263,1,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/MbUG7OvloAc,
Informatique,Logiciels,Cloud,264,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication,,,oui,oui,oui,oui,oui,https://youtu.be/UGwDq_f1I2k,
Informatique,Réseau,IOT,265,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/K1OhTqvC3zs,
Informatique,Réseau,LiFi,266,1,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/f3Sjbn4WQyc,
Informatique,Réseau,Réseau,267,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/GAiOxk09CbY,
Mathématiques,Analyse,Module,268,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/qEMUY3jXy8M,
Mathématiques,Arithmétique,1/10,269,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,à séparer,,,oui,oui,oui,oui,oui,https://youtu.be/UDkNHQp_iIM,
Mathématiques,Arithmétique,1/100,270,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,à séparer,,,oui,oui,oui,oui,oui,https://youtu.be/UDkNHQp_iIM,
Mathématiques,Arithmétique,1/1000,271,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,à séparer,,,oui,oui,oui,oui,oui,https://youtu.be/UDkNHQp_iIM,
Mathématiques,Analyse,Fraction,272,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/JE_ipJogOEg,
Mathématiques,Arithmétique,Nombre complexe,273,1,oui,oui,26/05/2019,,,Séminaire,mov,1,1,2,vidéo définition séparée,,,oui,oui,oui,oui,oui,https://youtu.be/T9ZQtb2plM0,
Mathématiques,Géométrie,Trigonométrie,274,2,,non,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/pzImfH0NdBo,
Chimie,Analytique,Spectrophotométrie,275,1,non,oui,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/C_eb_10eE20,
Chimie,Minérale,Cristal,276,1,non,oui,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/5ajZ6ptnXoA,
Chimie,Générale,Molécule  ,277,1,non,oui,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/9qlyMXTyEsk,
Physique,Quantique,Nucléon,278,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/nFDcznSEDXk,
Physique,Quantique,Quantique,279,1,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/RKy3BcTxlIk,
Physique,Thermodynamique,Comburant,280,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/w3BrXo-nFEA,
Physique,Thermodynamique,Combustible,281,1,non,non,26/05/2019,,,Séminaire,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/19-CRuXQpFU,
Environnement,Ecologie,Parasite,282,1,non,non,26/05/2019,,,Séminaire,mp4,1,1,2,Manque l'explication ,,,oui,oui,oui,oui,oui,https://youtu.be/S-wMsMrT9V8,
